  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      6.1210E-01      1.4520E+00      1.1848E+00      1.6839E+00      4.4488E-01      6.2359E+01      1.1551E+02      1.0000E+00
      5.6898E-01      1.2307E+00      1.1816E+00      1.3936E+00      3.7319E-01      7.5982E+01      1.2212E+02      1.0000E+00
      9.4446E-01      1.1138E+00      1.0287E+00      1.2702E+00      8.1557E-01      8.3095E+01      9.8509E+01      1.0000E+00
      1.1151E+00      1.0752E+00      1.0078E+00      1.1315E+00      1.0425E+00      8.5884E+01      9.3498E+01      1.0000E+00
      1.1147E+00      1.0755E+00      1.0080E+00      1.1328E+00      1.0414E+00      8.5985E+01      9.3661E+01      1.0000E+00
      9.4333E-01      1.1146E+00      1.0292E+00      1.2727E+00      8.1433E-01      8.3188E+01      9.8621E+01      1.0000E+00
      5.6798E-01      1.2319E+00      1.1826E+00      1.3962E+00      3.7255E-01      7.5892E+01      1.2219E+02      1.0000E+00
      6.0960E-01      1.4489E+00      1.1820E+00      1.6808E+00      4.4396E-01      6.2629E+01      1.1531E+02      1.0000E+00
      9.3574E-01      1.1373E+00      1.0331E+00      1.2861E+00      7.4808E-01      7.5562E+01      9.8650E+01      1.0000E+00
      5.0400E-01      1.2163E+00      1.1127E+00      1.4795E+00      3.2934E-01      7.5202E+01      1.1542E+02      1.0000E+00
      5.2094E-01      1.2480E+00      1.1655E+00      1.5330E+00      3.7978E-01      6.8414E+01      1.1748E+02      1.0000E+00
      5.2090E-01      1.2479E+00      1.1649E+00      1.5324E+00      3.7971E-01      6.8464E+01      1.1745E+02      1.0000E+00
      5.0423E-01      1.2163E+00      1.1129E+00      1.4793E+00      3.2952E-01      7.5239E+01      1.1544E+02      1.0000E+00
      9.3589E-01      1.1374E+00      1.0332E+00      1.2859E+00      7.4833E-01      7.5540E+01      9.8612E+01      1.0000E+00
      9.9795E-01      1.0307E+00      1.0019E+00      1.0642E+00      9.6958E-01      8.8132E+01      9.1384E+01      1.0000E+00
      9.9795E-01      1.0307E+00      1.0019E+00      1.0642E+00      9.6958E-01      8.8132E+01      9.1384E+01      1.0000E+00
      7.6662E-01      1.4908E+00      1.3016E+00      1.8827E+00      3.6340E-01      6.5303E+01      1.2965E+02      1.0000E+00
      5.9625E-01      1.4355E+00      1.1541E+00      1.7096E+00      4.0321E-01      6.4115E+01      1.0649E+02      1.0000E+00
      8.6780E-01      1.1668E+00      1.0575E+00      1.3379E+00      6.6778E-01      7.1069E+01      9.7567E+01      1.0000E+00
      5.0197E-01      1.2065E+00      1.1581E+00      1.3575E+00      3.3616E-01      7.6928E+01      1.2027E+02      1.0000E+00
      5.2776E-01      1.4983E+00      1.2092E+00      1.6948E+00      3.8289E-01      6.1848E+01      1.1633E+02      1.0000E+00
      5.8837E-01      1.4327E+00      1.6541E+00      2.9369E+00      2.6838E-01      6.4950E+01      1.1893E+02      1.0000E+00
      6.4816E-01      1.2061E+00      1.2061E+00      1.7183E+00      4.7388E-01      6.9380E+01      1.0984E+02      1.0000E+00
      3.6583E-01      1.6158E+00      1.2969E+00      2.1068E+00      2.0753E-01      5.5253E+01      1.1056E+02      1.0000E+00
      3.5991E-01      1.2625E+00      1.1513E+00      1.4516E+00      2.8849E-01      6.2114E+01      1.1562E+02      1.0000E+00
      3.6017E-01      1.2618E+00      1.1505E+00      1.4524E+00      2.8839E-01      6.2161E+01      1.1549E+02      1.0000E+00
      3.6635E-01      1.6098E+00      1.2940E+00      2.1016E+00      2.0759E-01      5.5255E+01      1.1042E+02      1.0000E+00
      6.6431E-01      1.2282E+00      1.2016E+00      1.7724E+00      4.7782E-01      7.0223E+01      1.0943E+02      1.0000E+00
      6.6431E-01      1.2282E+00      1.2016E+00      1.7724E+00      4.7782E-01      7.0223E+01      1.0943E+02      1.0000E+00
      3.6635E-01      1.6098E+00      1.2940E+00      2.1016E+00      2.0759E-01      5.5255E+01      1.1042E+02      1.0000E+00
      3.6017E-01      1.2618E+00      1.1505E+00      1.4524E+00      2.8839E-01      6.2161E+01      1.1549E+02      1.0000E+00
