Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.15000000000000E+00002,0.56561275269662E-00002,0.57999442403389E-00002,0.44903629257955E-00001,0.44254931780189E-00001,0.42944946010880E+00001,0.56057830436865E-00002,0.56561275269662E-00002,0.56224509408643E-00002,0.17749329947453E-00003,0.19672556324438E+00002,0.10699459195061E+00001,0.17301951577391E+00000,0.17917814637470E+00001,0.59176603524966E-00002,0.71994959957813E-00004
0.15033962455162E+00002,0.56190111927086E-00002,0.57447851788423E-00002,0.44688975429929E-00001,0.44045292842586E-00001,0.42665057209164E+00001,0.55690109428582E-00002,0.56190111927086E-00002,0.55855701848014E-00002,0.15921499404095E-00003,0.19066529725619E+00002,0.10701154661020E+00001,0.17260547583034E+00000,0.17913444434320E+00001,0.58784550908285E-00002,0.71517207595941E-00004
0.15068926274326E+00002,0.55812881189736E-00002,0.56864712224616E-00002,0.44475227774504E-00001,0.43831517969896E-00001,0.42387357257544E+00001,0.55318881207169E-00002,0.55812881189736E-00002,0.55482520821189E-00002,0.13821914034275E-00003,0.18395895445592E+00002,0.10702895930397E+00001,0.17219219450855E+00000,0.17908976016259E+00001,0.58393117400119E-00002,0.70680609256954E-00004
0.15103912861743E+00002,0.55444682195608E-00002,0.56121627790276E-00002,0.44268261894538E-00001,0.43619957094286E-00001,0.42116204525353E+00001,0.54956169123327E-00002,0.55444682195608E-00002,0.55118024772078E-00002,0.10036030181987E-00003,0.17767593534963E+00002,0.10704634164947E+00001,0.17179107833749E+00000,0.17904533884985E+00001,0.58010910785950E-00002,0.69952042704834E-00004
0.15138965224884E+00002,0.55081136820573E-00002,0.55010128111863E-00002,0.44067476603225E-00001,0.43411365586135E-00001,0.41845064326001E+00001,0.54598071427376E-00002,0.55081136820573E-00002,0.54758156646263E-00002,0.25197146560014E-00004,0.17480649181981E+00002,0.10706374386693E+00001,0.17140104356591E+00000,0.17900112978841E+00001,0.57632678848040E-00002,0.69200986185507E-00004
0.15174023034355E+00002,0.54725104904103E-00002,0.53615496030730E-00002,0.43872792941357E-00001,0.43207209070675E-00001,0.41570511912373E+00001,0.54245442973114E-00002,0.54725104904103E-00002,0.54404434399118E-00002,-.78893836838847E-00004,0.17146215933518E+00002,0.10708118392146E+00001,0.17102201211415E+00000,0.17895719523759E+00001,0.57256184394686E-00002,0.68697931848696E-00004
0.15208978024175E+00002,0.54373388142463E-00002,0.51997379379662E-00002,0.43684543648208E-00001,0.43009078656225E-00001,0.41294068879622E+00001,0.53897537231996E-00002,0.54373388142463E-00002,0.54055292349311E-00002,-.20579129696491E-00003,0.16706023751991E+00002,0.10709863731140E+00001,0.17065470722721E+00000,0.17891367254055E+00001,0.56883280495505E-00002,0.68097658379402E-00004
0.15243826932506E+00002,0.54025903387338E-00002,0.50190897998259E-00002,0.43502586702806E-00001,0.42817587823509E-00001,0.41020214361228E+00001,0.53555521362089E-00002,0.54025903387338E-00002,0.53711479247626E-00002,-.35205812493663E-00003,0.16986351199290E+00002,0.10711611239488E+00001,0.17029892679796E+00000,0.17887056150388E+00001,0.56517544409871E-00002,0.67234234864325E-00004
0.15278580980632E+00002,0.53684047154035E-00002,0.48167264767290E-00002,0.43326917952613E-00001,0.42633377447190E-00001,0.40755565101556E+00001,0.53221893614350E-00002,0.53684047154035E-00002,0.53375124750666E-00002,-.52078599833757E-00003,0.17254913563471E+00002,0.10713360480720E+00001,0.16995473505733E+00000,0.17882784656696E+00001,0.56164424629767E-00002,0.65987119702098E-00004
0.15313256099415E+00002,0.53352567639463E-00002,0.45955411778986E-00002,0.43157403448897E-00001,0.42457037390387E-00001,0.40506353203601E+00001,0.52900893316736E-00002,0.53352567639463E-00002,0.53050648167634E-00002,-.70952363886478E-00003,0.17276702098189E+00002,0.10715110654442E+00001,0.16962193932173E+00000,0.17878550080609E+00001,0.55829371023744E-00002,0.64430388608781E-00004
0.15347852247812E+00002,0.53038129773882E-00002,0.43692390472799E-00002,0.42993729176015E-00001,0.42288965771018E-00001,0.40275099687085E+00001,0.52596536241639E-00002,0.53038129773882E-00002,0.52742955007338E-00002,-.90505645345391E-00003,0.17015115084447E+00002,0.10716861610130E+00001,0.16929998853321E+00000,0.17874350764957E+00001,0.55514457416915E-00002,0.62963044148483E-00004
0.15382361383227E+00002,0.52740541982224E-00002,0.41542970129698E-00002,0.42835320249491E-00001,0.42129064340761E-00001,0.40059966297588E+00001,0.52307928782715E-00002,0.52740541982224E-00002,0.52451383490786E-00002,-.10908413361088E-00002,0.16936380059639E+00002,0.10718614770359E+00001,0.16898781070340E+00000,0.17870186258330E+00001,0.55217598601856E-00002,0.61667517446371E-00004
0.15416754250406E+00002,0.52458247551228E-00002,0.39753586253303E-00002,0.42681340275997E-00001,0.41976596793894E-00001,0.39856000709489E+00001,0.52032493545983E-00002,0.52458247551228E-00002,0.52173678370894E-00002,-.12420092117591E-00002,0.16994448604865E+00002,0.10720372385909E+00001,0.16868380731613E+00000,0.17866058268762E+00001,0.54933840573044E-00002,0.60680623372727E-00004
0.15451080664808E+00002,0.52187830134706E-00002,0.38557650056967E-00002,0.42530269830673E-00001,0.41829685190865E-00001,0.39655667877007E+00001,0.51765655040139E-00002,0.52187830134706E-00002,0.51905656295438E-00002,-.13348006238471E-00002,0.17040995730122E+00002,0.10722139347535E+00001,0.16838501483341E+00000,0.17861960119312E+00001,0.54655552949986E-00002,0.60187474190811E-00004
0.15485380069311E+00002,0.51918903885410E-00002,0.38047418359744E-00002,0.42380474787126E-00001,0.41685872420504E-00001,0.39451516535292E+00001,0.51499509873383E-00002,0.51918903885410E-00002,0.51638587996365E-00002,-.13591169636621E-00002,0.17276094979707E+00002,0.10723916735600E+00001,0.16808822046201E+00000,0.17857887044636E+00001,0.54375416458013E-00002,0.59802608526786E-00004
0.15500000000000E+00002,0.51802828697240E-00002,0.38006872593465E-00002,0.42316685045886E-00001,0.41624920953749E-00001,0.39361546416671E+00001,0.51384655883736E-00002,0.51802828697240E-00002,0.51523327422485E-00002,-.13516454829020E-00002,0.17428122352142E+00002,0.10724676966692E+00001,0.16796167230628E+00000,0.17856157718622E+00001,0.54253679573012E-00002,0.59631115421439E-00004
0.15518875640893E+00002,0.51652137936238E-00002,0.38118782063871E-00002,0.42234246919263E-00001,0.41546187410105E-00001,0.39242782086985E+00001,0.51235602622869E-00002,0.51652137936238E-00002,0.51373726881273E-00002,-.13254944817402E-00002,0.17577395165717E+00002,0.10725659750938E+00001,0.16779798751130E+00000,0.17853931177417E+00001,0.54094834473084E-00002,0.59396727588831E-00004
0.15553279153943E+00002,0.51372208889351E-00002,0.38576303186747E-00002,0.42083657408231E-00001,0.41401838508290E-00001,0.39015322293279E+00001,0.50958682071586E-00002,0.51372208889351E-00002,0.51095792807528E-00002,-.12519489620781E-00002,0.17655744259388E+00002,0.10727450923009E+00001,0.16749857195059E+00000,0.17849891241850E+00001,0.53796734562808E-00002,0.58953856146747E-00004
0.15587814312990E+00002,0.51086711917575E-00002,0.39243051687352E-00002,0.41932277303829E-00001,0.41255048770657E-00001,0.38772574967141E+00001,0.50675415218470E-00002,0.51086711917575E-00002,0.50811761794965E-00002,-.11568710107613E-00002,0.17616573196917E+00002,0.10729241901709E+00001,0.16719704404051E+00000,0.17845859978397E+00001,0.53486987202750E-00002,0.58612042649895E-00004
0.15622460773019E+00002,0.50798711423598E-00002,0.40017115516465E-00002,0.41780690615123E-00001,0.41105383001578E-00001,0.38515444237514E+00001,0.50387860544222E-00002,0.50798711423598E-00002,0.50524034487646E-00002,-.10506918971181E-00002,0.17708116558240E+00002,0.10731022907250E+00001,0.16689455875916E+00000,0.17841840301413E+00001,0.53166941650064E-00002,0.58527933082582E-00004
0.15657238708526E+00002,0.50510027929855E-00002,0.40876398292700E-00002,0.41629018621677E-00001,0.40952425930102E-00001,0.38246426857945E+00001,0.50097685318661E-00002,0.50510027929855E-00002,0.50234339370900E-00002,-.93579410782001E-00003,0.17360038190910E+00002,0.10732786122982E+00001,0.16659135356050E+00000,0.17837830078998E+00001,0.52838903157656E-00002,0.58736262733903E-00004
0.15692185042464E+00002,0.50219558080677E-00002,0.41789053060335E-00002,0.41476601398896E-00001,0.40795741335127E-00001,0.37970052417657E+00001,0.49805375504285E-00002,0.50219558080677E-00002,0.49942638676580E-00002,-.81535856162455E-00003,0.16712207019216E+00002,0.10734525696152E+00001,0.16628610164191E+00000,0.17833824954482E+00001,0.52506387628215E-00002,0.59009524354675E-00004
0.15727320251064E+00002,0.49925425179320E-00002,0.42647279747357E-00002,0.41322252650852E-00001,0.40635193829308E-00001,0.37693211466768E+00001,0.49511509175988E-00002,0.49925425179320E-00002,0.49648686717140E-00002,-.70014069697831E-00003,0.16744754942359E+00002,0.10736238391108E+00001,0.16597640926921E+00000,0.17829822422794E+00001,0.52174527861541E-00002,0.58982799105876E-00004
0.15762626824782E+00002,0.49630824366851E-00002,0.43335154160108E-00002,0.41164863642321E-00001,0.40471262145597E-00001,0.37423980960876E+00001,0.49219719143021E-00002,0.49630824366851E-00002,0.49355963356452E-00002,-.60208091963439E-00003,0.16493970176687E+00002,0.10737924385852E+00001,0.16566002060912E+00000,0.17825824418172E+00001,0.51849622224638E-00002,0.58575379089494E-00004
0.15797945561486E+00002,0.49344687483414E-00002,0.43905289874002E-00002,0.41004244723139E-00001,0.40305255423808E-00001,0.37169130846744E+00001,0.48936582906453E-00002,0.49344687483414E-00002,0.49071831005618E-00002,-.51665411316159E-00003,0.16252034553186E+00002,0.10739581267029E+00001,0.16533651486819E+00000,0.17821848614904E+00001,0.51537463227158E-00002,0.58121963017555E-00004
0.15833282277552E+00002,0.49074188007586E-00002,0.44702629546419E-00002,0.40839607965817E-00001,0.40137033808831E-00001,0.36929602308708E+00001,0.48665775136459E-00002,0.49074188007586E-00002,0.48801131794810E-00002,-.40985022483907E-00003,0.16041807498418E+00002,0.10741213961427E+00001,0.16500425846185E+00000,0.17817893817823E+00001,0.51238397103856E-00002,0.58141006620027E-00004
0.15868724184819E+00002,0.48818407910605E-00002,0.46279531005585E-00002,0.40669228064742E-00001,0.39964399513098E-00001,0.36701990962258E+00001,0.48405372209066E-00002,0.48818407910605E-00002,0.48542277131437E-00002,-.22627461258517E-00003,0.16107033968675E+00002,0.10742825172963E+00001,0.16465970578690E+00000,0.17813949981538E+00001,0.50948654970447E-00002,0.58799513679583E-00004
0.15904326584371E+00002,0.48565293579395E-00002,0.49020298207884E-00002,0.40490516736530E-00001,0.39783462111603E-00001,0.36481019472627E+00001,0.48147319353574E-00002,0.48565293579395E-00002,0.48285879036237E-00002,0.73441917164697E-00004,0.15496551913888E+00002,0.10744408410671E+00001,0.16429752835741E+00000,0.17810011101556E+00001,0.50662867408626E-00002,0.59533975789729E-00004
0.15940029214490E+00002,0.48298868769277E-00002,0.52757513482884E-00002,0.40301128697332E-00001,0.39590420735377E-00001,0.36261305599861E+00001,0.47881784095610E-00002,0.48298868769277E-00002,0.48020057520280E-00002,0.47374559626037E-00003,0.15639893857330E+00002,0.10745948673500E+00001,0.16391284004481E+00000,0.17806084515273E+00001,0.50375948420351E-00002,0.59454805477906E-00004
0.15975758336495E+00002,0.48008230228003E-00002,0.56747034591360E-00002,0.40099984858916E-00001,0.39383263707258E-00001,0.36038362587759E+00001,0.47601779190773E-00002,0.48008230228003E-00002,0.47736520341432E-00002,0.90105142499275E-00003,0.15795782650389E+00002,0.10747435416318E+00001,0.16350328204436E+00000,0.17802179216723E+00001,0.50083700762967E-00002,0.57969575886692E-00004
0.16000000000000E+00002,0.47796497016077E-00002,0.59079437069412E-00002,0.39957272580092E-00001,0.39235049535406E-00001,0.35883784123754E+00001,0.47402565799013E-00002,0.47796497016077E-00002,0.47533144712327E-00002,0.11546292357085E-00002,0.15663148602069E+00002,0.10748414457091E+00001,0.16321207590145E+00000,0.17799543729309E+00001,0.49880818739012E-00002,0.56178639454668E-00004
0.16010732535158E+00002,0.47700241963700E-00002,0.59941394619786E-00002,0.39892748350770E-00001,0.39167765912148E-00001,0.35814857785179E+00001,0.47312850098895E-00002,0.47700241963700E-00002,0.47441255061105E-00002,0.12500139558680E-00002,0.15698051403066E+00002,0.10748841380626E+00001,0.16308024272480E+00000,0.17798380656468E+00001,0.49790327083272E-00002,0.55235826032673E-00004
0.16046544628652E+00002,0.47369706875549E-00002,0.61680579208443E-00002,0.39673462165286E-00001,0.38938190046379E-00001,0.35580883326464E+00001,0.47006333350437E-00002,0.47369706875549E-00002,0.47126756357031E-00002,0.14553822851412E-00002,0.15496016577064E+00002,0.10750244865699E+00001,0.16263140771960E+00000,0.17794516592937E+00001,0.49482650137565E-00002,0.51754094605275E-00004
0.16082447379791E+00002,0.47037659945573E-00002,0.61578222342909E-00002,0.39451827626427E-00001,0.38705223518855E-00001,0.35342927171757E+00001,0.46696281459840E-00002,0.47037659945573E-00002,0.46809400250582E-00002,0.14768822092327E-00002,0.15414156802761E+00002,0.10751635508376E+00001,0.16217650390121E+00000,0.17790668987052E+00001,0.49168618341578E-00002,0.48576151049859E-00004
0.16118440548578E+00002,0.46715349367027E-00002,0.59958608122206E-00002,0.39233515839734E-00001,0.38475046410724E-00001,0.35102421036404E+00001,0.46388833367159E-00002,0.46715349367027E-00002,0.46497019910102E-00002,0.13461588212104E-00002,0.14732274513457E+00002,0.10753032216975E+00001,0.16172716910430E+00000,0.17786837796961E+00001,0.48849673446831E-00002,0.46462839566901E-00004
0.16154576294609E+00002,0.46406951364273E-00002,0.57480674374685E-00002,0.39022714941547E-00001,0.38251684616140E-00001,0.34859447935257E+00001,0.46086015370085E-00002,0.46406951364273E-00002,0.46192355050403E-00002,0.11288319324281E-00002,0.14652599744972E+00002,0.10754450589981E+00001,0.16129210549300E+00000,0.17783016877395E+00001,0.48525929368812E-00002,0.45696815475130E-00004
0.16190903057189E+00002,0.46112999759013E-00002,0.54921645558509E-00002,0.38821699334590E-00001,0.38036622750834E-00001,0.34614080287845E+00001,0.45788107302167E-00002,0.46112999759013E-00002,0.45895775160517E-00002,0.90258703979914E-00003,0.14763266065647E+00002,0.10755900066582E+00001,0.16087614145586E+00000,0.17779200477771E+00001,0.48197645988444E-00002,0.46291030407688E-00004
0.16227357797545E+00002,0.45828034189028E-00002,0.52966995598736E-00002,0.38630954824674E-00001,0.37829278895642E-00001,0.34367081222156E+00001,0.45492681049651E-00002,0.45828034189028E-00002,0.45603846750073E-00002,0.73631488486626E-00003,0.14587010655108E+00002,0.10757378583013E+00001,0.16048043458041E+00000,0.17775395000485E+00001,0.47865742046523E-00002,0.47803679357945E-00004
0.16263839917451E+00002,0.45541198420277E-00002,0.51912462380185E-00002,0.38449047019796E-00001,0.37627366189065E-00001,0.34118913383139E+00001,0.45194334221260E-00002,0.45541198420277E-00002,0.45309350631548E-00002,0.66031117486368E-00003,0.15009029693863E+00002,0.10758875543747E+00001,0.16010214868389E+00000,0.17771611291344E+00001,0.47530510547102E-00002,0.49463064053934E-00004
0.16300321863826E+00002,0.45243815982678E-00002,0.51622199317433E-00002,0.38273287533814E-00001,0.37427898116378E-00001,0.33869617943835E+00001,0.44888457055620E-00002,0.45243815982678E-00002,0.45006319256973E-00002,0.66158800604595E-00003,0.15182454654443E+00002,0.10760379473254E+00001,0.15973579756129E+00000,0.17767853040155E+00001,0.47191571714331E-00002,0.50699011890473E-00004
0.16336828634060E+00002,0.44934394928072E-00002,0.51773595112198E-00002,0.38100979508077E-00001,0.37228523804014E-00001,0.33619782783879E+00001,0.44574284159743E-00002,0.44934394928072E-00002,0.44693742112388E-00002,0.70798529998098E-00003,0.14876542334516E+00002,0.10761880975162E+00001,0.15937582315202E+00000,0.17764118677555E+00001,0.46849116920485E-00002,0.51405979274924E-00004
0.16373350631274E+00002,0.44615480908966E-00002,0.52083472415381E-00002,0.37930107007714E-00001,0.37028229817151E-00001,0.33370474604873E+00001,0.44253449097786E-00002,0.44615480908966E-00002,0.44373557655832E-00002,0.77099147595484E-00003,0.15711248501180E+00002,0.10763371283912E+00001,0.15901804301759E+00000,0.17760409938230E+00001,0.46504080749967E-00002,0.51702503430239E-00004
0.16409960826453E+00002,0.44288212610884E-00002,0.52364240290421E-00002,0.37758552909375E-00001,0.36826406640882E-00001,0.33120733073894E+00001,0.43926132575114E-00002,0.44288212610884E-00002,0.44046269635761E-00002,0.83179706546600E-00003,0.16126513695233E+00002,0.10764847947503E+00001,0.15865802408403E+00000,0.17756719924296E+00001,0.46155446834060E-00002,0.51717435319280E-00004
0.16446732971991E+00002,0.43952704718198E-00002,0.52496202873158E-00002,0.37584345982784E-00001,0.36622986001607E-00001,0.32868396312562E+00001,0.43591818490182E-00002,0.43952704718198E-00002,0.43711573193074E-00002,0.87846296800847E-00003,0.16151112014404E+00002,0.10766311586147E+00001,0.15829160007780E+00000,0.17753041774032E+00001,0.45801465251053E-00002,0.51542654281087E-00004
0.16483697019297E+00002,0.43610421137248E-00002,0.52405656495618E-00002,0.37406061748456E-00001,0.36418499677278E-00001,0.32612555321881E+00001,0.43251271810721E-00002,0.43610421137248E-00002,0.43370463958536E-00002,0.90351925370821E-00003,0.16030534130381E+00002,0.10767763641580E+00001,0.15791571960692E+00000,0.17749373176533E+00001,0.45441869398184E-00002,0.51279809447625E-00004
0.16500000000000E+00002,0.43458426891188E-00002,0.52279241151540E-00002,0.37326222947489E-00001,0.36328531757631E-00001,0.32499052969211E+00001,0.43099925442826E-00002,0.43458426891188E-00002,0.43218908407993E-00002,0.90603327435475E-00003,0.16246156269228E+00002,0.10768398458741E+00001,0.15774710340180E+00000,0.17747764365373E+00001,0.45282100813648E-00002,0.51176588396057E-00004
0.16520447705564E+00002,0.43268995972894E-00002,0.52100032275083E-00002,0.37224965770801E-00001,0.36216026970488E-00001,0.32357529546651E+00001,0.42910965937165E-00002,0.43268995972894E-00002,0.43029799710584E-00002,0.90702325644985E-00003,0.16374707659238E+00002,0.10769190214456E+00001,0.15753299288467E+00000,0.17745754560357E+00001,0.45082516094266E-00002,0.51092479210903E-00004
0.16557622168582E+00002,0.42927042826721E-00002,0.51692631580173E-00002,0.37037491462131E-00001,0.36012686950258E-00001,0.32102113770958E+00001,0.42568635956348E-00002,0.42927042826721E-00002,0.42687609378498E-00002,0.90050222016750E-00003,0.16255849619038E+00002,0.10770617571727E+00001,0.15713580424192E+00000,0.17742123596525E+00001,0.44720594726731E-00002,0.51111120438220E-00004
0.16594641472748E+00002,0.42591203117464E-00002,0.51356008051962E-00002,0.36846027724112E-00001,0.35811703983257E-00001,0.31853759956320E+00001,0.42231781521747E-00002,0.42591203117464E-00002,0.42351108588025E-00002,0.90048994639378E-00003,0.16262466515828E+00002,0.10772022812157E+00001,0.15672912455170E+00000,0.17738537219100E+00001,0.44365395180765E-00002,0.51225672968282E-00004
0.16631592048164E+00002,0.42257714839066E-00002,0.51116367880797E-00002,0.36649741601482E-00001,0.35612222554982E-00001,0.31614362600521E+00001,0.41899174955661E-00002,0.42257714839066E-00002,0.42018226126821E-00002,0.90981417539755E-00003,0.15858546137237E+00002,0.10773406502333E+00001,0.15631110346887E+00000,0.17734986879815E+00001,0.44018624950924E-00002,0.51077359716125E-00004
0.16668529854600E+00002,0.41924178609684E-00002,0.50814642506148E-00002,0.36448639581997E-00001,0.35413833199626E-00001,0.31384602122157E+00001,0.41569639179841E-00002,0.41924178609684E-00002,0.41687378654020E-00002,0.91272638521286E-00003,0.15863982768516E+00002,0.10774767450383E+00001,0.15588166362554E+00000,0.17731467193459E+00001,0.43680580492713E-00002,0.50489570750431E-00004
0.16705513453613E+00002,0.41590701842851E-00002,0.50274122478942E-00002,0.36243741061331E-00001,0.35216794646144E-00001,0.31163398492273E+00001,0.41242345779269E-00002,0.41590701842851E-00002,0.41358047774812E-00002,0.89160747041303E-00003,0.15915861144712E+00002,0.10776105418112E+00001,0.15544289639893E+00000,0.17727972569608E+00001,0.43349478067067E-00002,0.49598062812434E-00004
0.16742624042036E+00002,0.41257596753900E-00002,0.49430450615781E-00002,0.36036714298755E-00001,0.35021715871826E-00001,0.30948543678140E+00001,0.40916117841510E-00002,0.41257596753900E-00002,0.41029548760221E-00002,0.84009018555599E-00003,0.15746310702595E+00002,0.10777421941261E+00001,0.15499831031069E+00000,0.17724495268014E+00001,0.43022398838614E-00002,0.48625922549891E-00004
0.16779967509801E+00002,0.40925648172335E-00002,0.48325281930750E-00002,0.35829436821259E-00001,0.34829133770634E-00001,0.30738362685307E+00001,0.40590547588729E-00002,0.40925648172335E-00002,0.40701866066844E-00002,0.76234158639056E-00003,0.15056378349664E+00002,0.10778720365400E+00001,0.15455190459575E+00000,0.17721025279244E+00001,0.42697454764673E-00002,0.47748256522132E-00004
0.16817508645748E+00002,0.40598576863217E-00002,0.47080232745476E-00002,0.35624454737035E-00001,0.34640032865781E-00001,0.30532986780341E+00001,0.40268131625632E-00002,0.40598576863217E-00002,0.40377903172256E-00002,0.67023295732195E-00003,0.14519184781146E+00002,0.10780000011409E+00001,0.15410917069194E+00000,0.17717565718985E+00001,0.42375644087106E-00002,0.47128046802932E-00004
0.16855308483386E+00002,0.40277507498364E-00002,0.45838239006141E-00002,0.35423109159315E-00001,0.34454398461400E-00001,0.30331452796651E+00001,0.39949618074311E-00002,0.40277507498364E-00002,0.40058540157440E-00002,0.57796988487004E-00003,0.14537911213816E+00002,0.10781263515184E+00001,0.15367304938150E+00000,0.17714110737633E+00001,0.42056844211592E-00002,0.46802596032081E-00004
0.16893392800075E+00002,0.39958587171231E-00002,0.44650290363508E-00002,0.35226040237826E-00001,0.34272007763737E-00001,0.30130749330104E+00001,0.39632457858053E-00002,0.39958587171231E-00002,0.39740798976197E-00002,0.49094913873113E-00003,0.14715709816886E+00002,0.10782511444568E+00001,0.15324498955991E+00000,0.17710657972551E+00001,0.41738924436483E-00002,0.46581504275629E-00004
0.16931544016775E+00002,0.39638865248535E-00002,0.43439643834022E-00002,0.35034592619477E-00001,0.34093852067136E-00001,0.29927478344865E+00001,0.39314798970263E-00002,0.39638865248535E-00002,0.39422460281061E-00002,0.40171835529612E-00003,0.14390679389448E+00002,0.10783736915501E+00001,0.15282799180664E+00000,0.17707227046040E+00001,0.41420024491220E-00002,0.46312712419784E-00004
0.16969707510483E+00002,0.39320159555567E-00002,0.42152657989163E-00002,0.34849099899673E-00001,0.33920438355457E-00001,0.29718406719301E+00001,0.38996840943732E-00002,0.39320159555567E-00002,0.39104260782748E-00002,0.30483972064149E-00003,0.13804103473138E+00002,0.10784940831906E+00001,0.15242287645379E+00000,0.17703822484863E+00001,0.41097880469191E-00002,0.46238435273858E-00004
0.17000000000000E+00002,0.39067697976424E-00002,0.41130306773561E-00002,0.34705923712933E-00001,0.33786299666852E-00001,0.29547490129713E+00001,0.38743986680617E-00002,0.39067697976424E-00002,0.38851540154907E-00002,0.22787666186535E-00003,0.13730236135174E+00002,0.10785884235715E+00001,0.15210944242646E+00000,0.17701139146730E+00001,0.40839337647184E-00002,0.46316897157028E-00004
0.17007633428543E+00002,0.39004630316047E-00002,0.40899318013795E-00002,0.34670354621787E-00001,0.33752977794121E-00001,0.29504154277057E+00001,0.38680714100827E-00002,0.39004630316047E-00002,0.38788336535199E-00002,0.21109814785960E-00003,0.13701745427876E+00002,0.10786120702942E+00001,0.15203147617470E+00000,0.17700465617954E+00001,0.40774371537024E-00002,0.46352142018009E-00004
0.17045837780165E+00002,0.38687184065660E-00002,0.39797006236934E-00002,0.34494809821248E-00001,0.33588851594561E-00001,0.29282769058805E+00001,0.38362162353133E-00002,0.38687184065660E-00002,0.38470157669630E-00002,0.13268485673039E-00003,0.13494806346650E+00002,0.10787300097782E+00001,0.15164610077688E+00000,0.17697110228506E+00001,0.40446102589076E-00002,0.46545623974957E-00004
0.17084163190125E+00002,0.38364184205195E-00002,0.38817940618348E-00002,0.34321664705494E-00001,0.33428201135093E-00001,0.29056613731424E+00001,0.38040442963975E-00002,0.38364184205195E-00002,0.38148015992064E-00002,0.66992462628439E-00004,0.13506381157795E+00002,0.10788484052496E+00001,0.15126503166186E+00000,0.17693770427726E+00001,0.40115499093838E-00002,0.46387707523539E-00004
0.17122684596634E+00002,0.38032150760836E-00002,0.37784517714862E-00002,0.34149451264246E-00001,0.33270565326803E-00001,0.28826567136281E+00001,0.37713875742284E-00002,0.38032150760836E-00002,0.37819631582894E-00002,-.35113868032124E-00005,0.13284306020589E+00002,0.10789687647759E+00001,0.15088505838164E+00000,0.17690440261299E+00001,0.39782863920192E-00002,0.45614447567283E-00004
0.17161330391504E+00002,0.37689631844843E-00002,0.36318777039932E-00002,0.33978775669914E-00001,0.33117161657140E-00001,0.28593752241171E+00001,0.37382358175844E-00002,0.37689631844843E-00002,0.37484450170568E-00002,-.11656731306356E-00003,0.12841694233849E+00002,0.10790923914773E+00001,0.15050753174933E+00000,0.17687126940061E+00001,0.39449492912727E-00002,0.44007485470769E-00004
0.17199783548071E+00002,0.37344199848285E-00002,0.33987976776443E-00002,0.33813341554064E-00001,0.32971796206536E-00001,0.28359896437338E+00001,0.37051084281590E-00002,0.37344199848285E-00002,0.37148459407487E-00002,-.31604826310442E-00003,0.12628256937410E+00002,0.10792199523362E+00001,0.15014069302727E+00000,0.17683858407911E+00001,0.39118155069315E-00002,0.41901037981851E-00004
0.17238071662697E+00002,0.37009017907268E-00002,0.30870737517786E-00002,0.33656382461121E-00001,0.32837712738834E-00001,0.28124290473636E+00001,0.36726379234802E-00002,0.37009017907268E-00002,0.36820266411720E-00002,-.59495288939338E-00003,0.12370099455581E+00002,0.10793529246730E+00001,0.14979181655689E+00000,0.17680632586491E+00001,0.38788196277507E-00002,0.40348080066315E-00004
0.17276225439077E+00002,0.36688389406841E-00002,0.27567809668216E-00002,0.33509960865577E-00001,0.32716632032694E-00001,0.27886939104069E+00001,0.36410215770444E-00002,0.36688389406841E-00002,0.36502620668854E-00002,-.89348110006375E-00003,0.12167933420177E+00002,0.10794917886912E+00001,0.14946562785599E+00000,0.17677446856666E+00001,0.38459410899273E-00002,0.39701804075885E-00004
0.17314296291330E+00002,0.36378213339753E-00002,0.24563720700226E-00002,0.33374069141212E-00001,0.32607988812470E-00001,0.27648955942751E+00001,0.36100639420652E-00002,0.36378213339753E-00002,0.36192852020493E-00002,-.11629131320266E-00002,0.11796241823449E+00002,0.10796359416754E+00001,0.14916225872343E+00000,0.17674296690361E+00001,0.38132509515362E-00002,0.39627680685547E-00004
0.17352372839845E+00002,0.36072769161178E-00002,0.21932764463323E-00002,0.33247470493936E-00001,0.32510103894883E-00001,0.27412242402669E+00001,0.35795136597609E-00002,0.36072769161178E-00002,0.35887376019466E-00002,-.13954611556144E-00002,0.11970400136345E+00002,0.10797843029584E+00001,0.14887907955549E+00000,0.17671174408373E+00001,0.37808940434182E-00002,0.39634153813933E-00004
0.17390503588461E+00002,0.35771851830735E-00002,0.19518625424892E-00002,0.33129165495809E-00001,0.32421716380055E-00001,0.27179239562698E+00001,0.35494306931109E-00002,0.35771851830735E-00002,0.35586523185786E-00002,-.16067897760894E-00002,0.12019052316164E+00002,0.10799356102608E+00001,0.14861396411690E+00000,0.17668075596370E+00001,0.37490898932872E-00002,0.39604352163456E-00004
0.17428704872441E+00002,0.35477166883156E-00002,0.17188824829454E-00002,0.33018826153336E-00001,0.32342272314969E-00001,0.26952150441010E+00001,0.35199736963643E-00002,0.35477166883156E-00002,0.35291919452983E-00002,-.18103094623529E-00002,0.11767954587012E+00002,0.10800886533260E+00001,0.14836627234278E+00000,0.17664998379801E+00001,0.37180483680637E-00002,0.39575340080556E-00004
