Time	Dissipation Rate Incompressible	Dissipation Rate Compressible	Ekin incomp	Ekin comp	Enstrophy comp	DR_u	DR_S	DR_Sd	DR_p	Maximum Vorticity	Mean Temperature	uprime	Mean Entropy	ED_S	ED_D
0.92662078489026E+00001	 0.88551100616374E-00002	 0.81256201296336E-00002	 0.96991003517151E-00001	 0.92070409598730E-00001	 0.57618810152542E+00001	 0.86456966073685E-00002	 0.88551100616374E-00002	 0.87128383192255E-00002	 -.58721818959194E-00003	 0.31622595783610E+00002	 0.10237430339466E+00001	 0.25428462205063E+00000	 0.19047664044335E+00001	 0.84119311288868E-00002	 0.27907517726675E-00003
0.92949928851022E+00001	 0.88513775007367E-00002	 0.81673961314019E-00002	 0.96694492844647E-00001	 0.91807305192727E-00001	 0.57586608278490E+00001	 0.86455010619355E-00002	 0.88513775007367E-00002	 0.87115014770184E-00002	 -.54410534561645E-00003	 0.32128429988301E+00002	 0.10240143159476E+00001	 0.25389563846148E+00000	 0.19041083836430E+00001	 0.84152218215188E-00002	 0.27452363338880E-00003
0.93236308415823E+00001	 0.88477867208071E-00002	 0.81785789512080E-00002	 0.96400989937528E-00001	 0.91544704231237E-00001	 0.57533184119254E+00001	 0.86443507870150E-00002	 0.88477867208071E-00002	 0.87095804221172E-00002	 -.53100147090920E-00003	 0.32753921066207E+00002	 0.10242797744030E+00001	 0.25351001286935E+00000	 0.19034541785379E+00001	 0.84165215567730E-00002	 0.27144001526738E-00003
0.93522462205040E+00001	 0.88445952026450E-00002	 0.81590067278139E-00002	 0.96111427107341E-00001	 0.91282433061374E-00001	 0.57463172855370E+00001	 0.86420252514806E-00002	 0.88445952026450E-00002	 0.87070008897819E-00002	 -.54799416196799E-00003	 0.32773625344439E+00002	 0.10245409955881E+00001	 0.25312898834039E+00000	 0.19028012533017E+00001	 0.84154452746461E-00002	 0.27047386337337E-00003
0.93810372576870E+00001	 0.88407265839151E-00002	 0.81118598273498E-00002	 0.95825063325129E-00001	 0.91019303064716E-00001	 0.57389612644308E+00001	 0.86379959064058E-00002	 0.88407265839151E-00002	 0.87030505574793E-00002	 -.59119073012957E-00003	 0.33207347481132E+00002	 0.10248003423993E+00001	 0.25275160840257E+00000	 0.19021444830612E+00001	 0.84122363226349E-00002	 0.27086229351124E-00003
0.94097413301546E+00001	 0.88375118723853E-00002	 0.80513963388334E-00002	 0.95543823001127E-00001	 0.90757962422104E-00001	 0.57331846918313E+00001	 0.86340065841151E-00002	 0.88375118723853E-00002	 0.86993474121917E-00002	 -.64795107335829E-00003	 0.35151701155527E+00002	 0.10250565083745E+00001	 0.25238043109709E+00000	 0.19014886986461E+00001	 0.84092288220828E-00002	 0.27200854379769E-00003
0.94384595981957E+00001	 0.88377086677664E-00002	 0.80101564896796E-00002	 0.95264180134403E-00001	 0.90497287060311E-00001	 0.57297231454372E+00001	 0.86327068302451E-00002	 0.88377086677664E-00002	 0.86986016192761E-00002	 -.68844512959651E-00003	 0.35729078423577E+00002	 0.10253115124164E+00001	 0.25201082005131E+00000	 0.19008308858440E+00001	 0.84089097953835E-00002	 0.27400409607039E-00003
0.94673659827983E+00001	 0.88389810586563E-00002	 0.80200350860941E-00002	 0.94980614752574E-00001	 0.90234635453779E-00001	 0.57263189341527E+00001	 0.86319300091584E-00002	 0.88389810586563E-00002	 0.86986021875009E-00002	 -.67856710140687E-00003	 0.30966626200032E+00002	 0.10255675436783E+00001	 0.25163547014491E+00000	 0.19001668647617E+00001	 0.84091890558696E-00002	 0.27663111917076E-00003
0.94962703235765E+00001	 0.88356607678906E-00002	 0.80787012718877E-00002	 0.94691545180366E-00001	 0.89970240018273E-00001	 0.57209081203437E+00001	 0.86272814459711E-00002	 0.88356607678906E-00002	 0.86944989848016E-00002	 -.61579771291383E-00003	 0.33256169312906E+00002	 0.10258230856342E+00001	 0.25125225727724E+00000	 0.18995013615598E+00001	 0.84068295437245E-00002	 0.27836087902587E-00003
0.95000000000000E+00001	 0.88347236768837E-00002	 0.80836004821070E-00002	 0.94653753254160E-00001	 0.89935950101277E-00001	 0.57200574726656E+00001	 0.86263002531781E-00002	 0.88347236768837E-00002	 0.86935436230281E-00002	 -.60994314092117E-00003	 0.33615817319920E+00002	 0.10258560363369E+00001	 0.25120211418187E+00000	 0.18994154275096E+00001	 0.84062971096556E-00002	 0.27842580359811E-00003
0.95245936146212E+00001	 0.88270986283977E-00002	 0.81436975399222E-00002	 0.94401843520837E-00001	 0.89709003873550E-00001	 0.57149834733485E+00001	 0.86191156456712E-00002	 0.88270986283977E-00002	 0.86862626466236E-00002	 -.54256510670136E-00003	 0.35885562649326E+00002	 0.10260732808134E+00001	 0.25086761916841E+00000	 0.18988489609881E+00001	 0.84030889588373E-00002	 0.27797313622555E-00003
0.95537480442337E+00001	 0.88164042997246E-00002	 0.81982392650302E-00002	 0.94097755534880E-00001	 0.89438688760117E-00001	 0.57105112612402E+00001	 0.86100416484295E-00002	 0.88164042997246E-00002	 0.86766774125897E-00002	 -.47843814755948E-00003	 0.37307880614703E+00002	 0.10263312283684E+00001	 0.25046324485492E+00000	 0.18981787419360E+00001	 0.84004880846295E-00002	 0.27606723025062E-00003
0.95834094797993E+00001	 0.88040860020550E-00002	 0.82620730769243E-00002	 0.93783122105699E-00001	 0.89162535634568E-00001	 0.57072249726345E+00001	 0.86001177141633E-00002	 0.88040860020550E-00002	 0.86659988791321E-00002	 -.40392580220779E-00003	 0.37761972014839E+00002	 0.10265949765842E+00001	 0.25004415890758E+00000	 0.18974988113383E+00001	 0.83985615895658E-00002	 0.27303678590286E-00003
0.96135803605166E+00001	 0.87851403693303E-00002	 0.83253058224256E-00002	 0.93458957763721E-00001	 0.88880368573203E-00001	 0.57019055041578E+00001	 0.85850903920337E-00002	 0.87851403693303E-00002	 0.86497646802994E-00002	 -.32445885787374E-00003	 0.36990205920878E+00002	 0.10268650391821E+00001	 0.24961164204115E+00000	 0.18968094741272E+00001	 0.83930891187007E-00002	 0.26775211903188E-00003
0.96437616416216E+00001	 0.87582103623815E-00002	 0.83381432254646E-00002	 0.93132213678427E-00001	 0.88597454103087E-00001	 0.56929023302150E+00001	 0.85636197923677E-00002	 0.87582103623815E-00002	 0.86265933600816E-00002	 -.28845013461698E-00003	 0.35363486560052E+00002	 0.10271373717085E+00001	 0.24917492340178E+00000	 0.18961220806693E+00001	 0.83821778762622E-00002	 0.26038013202009E-00003
0.96738437277899E+00001	 0.87267233809511E-00002	 0.82789330671178E-00002	 0.92805579167862E-00001	 0.88316227653191E-00001	 0.56817959458187E+00001	 0.85384359429246E-00002	 0.87267233809511E-00002	 0.85993409825116E-00002	 -.32040791539385E-00003	 0.35761389075899E+00002	 0.10274113626632E+00001	 0.24873758483974E+00000	 0.18954388843757E+00001	 0.83680172217918E-00002	 0.25209333119640E-00003
0.97039859606432E+00001	 0.86950479486871E-00002	 0.81543296465415E-00002	 0.92479440935023E-00001	 0.88037284801029E-00001	 0.56704947400018E+00001	 0.85129846860142E-00002	 0.86950479486871E-00002	 0.85717600343134E-00002	 -.41743038777186E-00003	 0.36594888383406E+00002	 0.10276880312453E+00001	 0.24830014221371E+00000	 0.18947573448227E+00001	 0.83531321045894E-00002	 0.24407864784484E-00003
0.97344350161311E+00001	 0.86661552825860E-00002	 0.79788959707654E-00002	 0.92153199660645E-00001	 0.87760357099538E-00001	 0.56599035371009E+00001	 0.84895054611414E-00002	 0.86661552825860E-00002	 0.85464188052197E-00002	 -.56752283445431E-00003	 0.36629825755024E+00002	 0.10279694384058E+00001	 0.24786178898820E+00000	 0.18940723685353E+00001	 0.83389049533583E-00002	 0.23711959581200E-00003
0.97651079746835E+00001	 0.86405220705215E-00002	 0.77725662655998E-00002	 0.91829212354609E-00001	 0.87488067489087E-00001	 0.56508382746117E+00001	 0.84688123615365E-00002	 0.86405220705215E-00002	 0.85240654227113E-00002	 -.75149915711152E-00003	 0.35646242179143E+00002	 0.10282542817997E+00001	 0.24742569572110E+00000	 0.18933866829831E+00001	 0.83268626495579E-00002	 0.23071234186250E-00003
0.97959168258665E+00001	 0.86182966789517E-00002	 0.75752916570760E-00002	 0.91507561201052E-00001	 0.87221688229120E-00001	 0.56441701495705E+00001	 0.84513984122204E-00002	 0.86182966789517E-00002	 0.85050600008789E-00002	 -.92976834380286E-00003	 0.33507597265733E+00002	 0.10285412097617E+00001	 0.24699198529649E+00000	 0.18927020027931E+00001	 0.83184765513932E-00002	 0.22443677649604E-00003
0.98267235413838E+00001	 0.86004083302969E-00002	 0.74478781856724E-00002	 0.91186507343846E-00001	 0.86960576203933E-00001	 0.56400652399201E+00001	 0.84376955927112E-00002	 0.86004083302969E-00002	 0.84900096638377E-00002	 -.10421314781653E-00002	 0.32934347982020E+00002	 0.10288281311456E+00001	 0.24655831946194E+00000	 0.18920196128727E+00001	 0.83137854704355E-00002	 0.21891937396977E-00003
0.98573537757078E+00001	 0.85873998586913E-00002	 0.74300651331346E-00002	 0.90864468620963E-00001	 0.86703038380856E-00001	 0.56371116440239E+00001	 0.84273527041768E-00002	 0.85873998586913E-00002	 0.84788364925619E-00002	 -.10487713594273E-00002	 0.33269909652277E+00002	 0.10291116658393E+00001	 0.24612255567903E+00000	 0.18913422836306E+00001	 0.83109738670652E-00002	 0.21546434118067E-00003
0.98877908334987E+00001	 0.85757987311802E-00002	 0.75059877261322E-00002	 0.90541729459066E-00001	 0.86446560131701E-00001	 0.56337820937963E+00001	 0.84176222531211E-00002	 0.85757987311802E-00002	 0.84685076974797E-00002	 -.96251997134745E-00003	 0.33457036175590E+00002	 0.10293886421555E+00001	 0.24568506868084E+00000	 0.18906719691129E+00001	 0.83077344225880E-00002	 0.21319524169083E-00003
0.99179894802526E+00001	 0.85641756924229E-00002	 0.76163923162302E-00002	 0.90222371678038E-00001	 0.86190185492525E-00001	 0.56309773568173E+00001	 0.84078379150933E-00002	 0.85641756924229E-00002	 0.84580810460660E-00002	 -.84168872983581E-00003	 0.33577963993865E+00002	 0.10296566460735E+00001	 0.24525139711194E+00000	 0.18900110506896E+00001	 0.83045124844079E-00002	 0.21109393482287E-00003
0.99480858701901E+00001	 0.85519487712482E-00002	 0.77269325949960E-00002	 0.89908276131325E-00001	 0.85931511417353E-00001	 0.56307801776102E+00001	 0.83987113773646E-00002	 0.85519487712482E-00002	 0.84478299741596E-00002	 -.72089737916361E-00003	 0.33713343699409E+00002	 0.10299169581630E+00001	 0.24482412208403E+00000	 0.18893546581329E+00001	 0.83035149817028E-00002	 0.20742332403657E-00003
0.99782028652706E+00001	 0.85413036965863E-00002	 0.77987421314472E-00002	 0.89601112320854E-00001	 0.85669461207842E-00001	 0.56343844694620E+00001	 0.83920854965064E-00002	 0.85413036965863E-00002	 0.84397865449354E-00002	 -.64104441348819E-00003	 0.33822007773819E+00002	 0.10301713870634E+00001	 0.24440555411154E+00000	 0.18886985765454E+00001	 0.83062838318777E-00002	 0.20250507464866E-00003
0.10000000000000E+00002	 0.85371964915349E-00002	 0.78135965364187E-00002	 0.89384338466269E-00001	 0.85478730530266E-00001	 0.56396882099104E+00001	 0.83903441006071E-00002	 0.85371964915349E-00002	 0.84372489623320E-00002	 -.62365242591325E-00003	 0.33783154233787E+00002	 0.10303522961277E+00001	 0.24410972733079E+00000	 0.18882244153908E+00001	 0.83110568400124E-00002	 0.19953477802107E-00003
0.10007495922226E+00002	 0.85366456225016E-00002	 0.78182684501728E-00002	 0.89310811632556E-00001	 0.85413070973755E-00001	 0.56420425152135E+00001	 0.83904249243690E-00002	 0.85366456225016E-00002	 0.84371220472763E-00002	 -.61885359710351E-00003	 0.33738026670817E+00002	 0.10304139957752E+00001	 0.24400930533152E+00000	 0.18880615087553E+00001	 0.83132487182092E-00002	 0.19873569987349E-00003
0.10037456151202E+00002	 0.85372822071286E-00002	 0.77973708375945E-00002	 0.89020753186775E-00001	 0.85150712283737E-00001	 0.56536780471700E+00001	 0.83929705534430E-00002	 0.85372822071286E-00002	 0.84390393984403E-00002	 -.64166856084579E-00003	 0.35786659724183E+00002	 0.10306588773227E+00001	 0.24361274349094E+00000	 0.18874107748092E+00001	 0.83237337337161E-00002	 0.19633938335049E-00003
0.10067453817292E+00002	 0.85418495152573E-00002	 0.77445020735792E-00002	 0.88733268023954E-00001	 0.84888430634127E-00001	 0.56689802282388E+00001	 0.83986164070419E-00002	 0.85418495152573E-00002	 0.84443112811997E-00002	 -.69980920762052E-00003	 0.36530768596628E+00002	 0.10309034932639E+00001	 0.24321906178581E+00000	 0.18867583686726E+00001	 0.83369499165419E-00002	 0.19503591626994E-00003
0.10097557251204E+00002	 0.85472933588010E-00002	 0.76661003629178E-00002	 0.88444739251803E-00001	 0.84625940814884E-00001	 0.56874119971040E+00001	 0.84049468765265E-00002	 0.85472933588010E-00002	 0.84502781159081E-00002	 -.78417775299022E-00003	 0.35192682222298E+00002	 0.10311511187155E+00001	 0.24282330922134E+00000	 0.18861012674526E+00001	 0.83514097699585E-00002	 0.19398939514629E-00003
0.10127802040687E+00002	 0.85516498461948E-00002	 0.75684045837599E-00002	 0.88153625078329E-00001	 0.84363582490833E-00001	 0.57078015570293E+00001	 0.84105078847154E-00002	 0.85516498461948E-00002	 0.84553445311369E-00002	 -.88693994737703E-00003	 0.31964246564229E+00002	 0.10314037891679E+00001	 0.24242335569320E+00000	 0.18854386685993E+00001	 0.83662322510711E-00002	 0.19248425444028E-00003
0.10158153431891E+00002	 0.85580451787262E-00002	 0.74697026221048E-00002	 0.87859584224586E-00001	 0.84102608640191E-00001	 0.57282934552982E+00001	 0.84172870070264E-00002	 0.85580451787262E-00002	 0.84619798014227E-00002	 -.99227717931785E-00003	 0.32587667851404E+00002	 0.10316620442181E+00001	 0.24201871032985E+00000	 0.18847725499893E+00001	 0.83814518123505E-00002	 0.19196446089612E-00003
0.10188659076670E+00002	 0.85655189251740E-00002	 0.73974872928662E-00002	 0.87560583689046E-00001	 0.83842774393397E-00001	 0.57455678668008E+00001	 0.84239521428637E-00002	 0.85655189251740E-00002	 0.84690301769727E-00002	 -.10715428841065E-00002	 0.33203232435965E+00002	 0.10319270012746E+00001	 0.24160654473620E+00000	 0.18841029092861E+00001	 0.83940102249088E-00002	 0.19292239979779E-00003
0.10219318483238E+00002	 0.85677021813489E-00002	 0.73427385681888E-00002	 0.87254948376482E-00001	 0.83583658433911E-00001	 0.57569299258601E+00001	 0.84257595905516E-00002	 0.85677021813489E-00002	 0.84711753853618E-00002	 -.11284368171730E-00002	 0.33946188455605E+00002	 0.10321984159690E+00001	 0.24118450527412E+00000	 0.18834309796862E+00001	 0.84004688999853E-00002	 0.19321073046045E-00003
0.10250123926273E+00002	 0.85605354069731E-00002	 0.72471812053491E-00002	 0.86942651076375E-00001	 0.83325522081708E-00001	 0.57600236198598E+00001	 0.84189761074799E-00002	 0.85605354069731E-00002	 0.84644834058811E-00002	 -.12173022005319E-00002	 0.34790630635605E+00002	 0.10324755269190E+00001	 0.24075250234265E+00000	 0.18827572062983E+00001	 0.83979700349606E-00002	 0.19248023776243E-00003
0.10281135714020E+00002	 0.85451230420569E-00002	 0.70834161726360E-00002	 0.86625139847928E-00001	 0.83069305249331E-00001	 0.57547909807161E+00001	 0.84038261699931E-00002	 0.85451230420569E-00002	 0.84493771134256E-00002	 -.13659609407896E-00002	 0.35800881740025E+00002	 0.10327580055059E+00001	 0.24031249079470E+00000	 0.18820795309404E+00001	 0.83860639660623E-00002	 0.19207815409872E-00003
0.10312368143133E+00002	 0.85238028064073E-00002	 0.68747875144350E-00002	 0.86305550601868E-00001	 0.82816872149568E-00001	 0.57439684471650E+00001	 0.83828024439224E-00002	 0.85238028064073E-00002	 0.84282546168835E-00002	 -.15534671024485E-00002	 0.35095432443550E+00002	 0.10330443041012E+00001	 0.23986878441052E+00000	 0.18813981074312E+00001	 0.83676909158545E-00002	 0.19189247879438E-00003
0.10343651482815E+00002	 0.84997362640030E-00002	 0.66701226107611E-00002	 0.85988454372281E-00001	 0.82570708885925E-00001	 0.57309284546513E+00001	 0.83592395053581E-00002	 0.84997362640030E-00002	 0.84044545588515E-00002	 -.17343319480904E-00002	 0.35261076692697E+00002	 0.10333312448666E+00001	 0.23942772656521E+00000	 0.18807181994631E+00001	 0.83470379624107E-00002	 0.19156994794048E-00003
0.10374971391630E+00002	 0.84750410265592E-00002	 0.65235145260931E-00002	 0.85674862348903E-00001	 0.82330492833759E-00001	 0.57176577983459E+00001	 0.83354293063477E-00002	 0.84750410265592E-00002	 0.83803032698425E-00002	 -.18567887437494E-00002	 0.35129748173177E+00002	 0.10336176996708E+00001	 0.23899074228779E+00000	 0.18800415104414E+00001	 0.83269390561147E-00002	 0.19067366370331E-00003
0.10406339093353E+00002	 0.84512838331892E-00002	 0.64520189776701E-00002	 0.85362462521320E-00001	 0.82094179616992E-00001	 0.57052373758017E+00001	 0.83132007081593E-00002	 0.84512838331892E-00002	 0.83575591678415E-00002	 -.19055401901714E-00002	 0.35898839411061E+00002	 0.10339033803044E+00001	 0.23855462340426E+00000	 0.18793676990578E+00001	 0.83091899658108E-00002	 0.18883405224998E-00003
0.10437649285324E+00002	 0.84307884012528E-00002	 0.64339497568571E-00002	 0.85048589123026E-00001	 0.81860340821690E-00001	 0.56942337473884E+00001	 0.82945196269425E-00002	 0.84307884012528E-00002	 0.83382877257487E-00002	 -.19043379688917E-00002	 0.37947364014275E+00002	 0.10341873641730E+00001	 0.23811564294550E+00000	 0.18786979150927E+00001	 0.82948929605330E-00002	 0.18661777411707E-00003
0.10468887538608E+00002	 0.84134456522341E-00002	 0.64335202648593E-00002	 0.84730185151847E-00001	 0.81627235100433E-00001	 0.56840791850943E+00001	 0.82792511537487E-00002	 0.84134456522341E-00002	 0.83223613889278E-00002	 -.18888411240685E-00002	 0.41422244921840E+00002	 0.10344707558321E+00001	 0.23766949762481E+00000	 0.18780304246554E+00001	 0.82836570784892E-00002	 0.18402773797115E-00003
0.10500000000000E+00002	 0.83967798993635E-00002	 0.64243553560253E-00002	 0.84407216748960E-00001	 0.81394703002715E-00001	 0.56731008385395E+00001	 0.82649560283212E-00002	 0.83967798993635E-00002	 0.83073253178985E-00002	 -.18829699618733E-00002	 0.44211650674203E+00002	 0.10347542781930E+00001	 0.23721609943813E+00000	 0.18773656614501E+00001	 0.82730471768214E-00002	 0.18096629372652E-00003
0.10531312266657E+00002	 0.83790418881187E-00002	 0.64326130717936E-00002	 0.84077604490316E-00001	 0.81160623452809E-00001	 0.56601470898495E+00001	 0.82495056196036E-00002	 0.83790418881187E-00002	 0.82911461936119E-00002	 -.18585331218183E-00002	 0.45798598720638E+00002	 0.10350411406891E+00001	 0.23675247903006E+00000	 0.18766978685920E+00001	 0.82608450506310E-00002	 0.17800185534715E-00003
0.10562635927871E+00002	 0.83603048746642E-00002	 0.64745892672524E-00002	 0.83744289324155E-00001	 0.80926095226791E-00001	 0.56460903949602E+00001	 0.82328867453980E-00002	 0.83603048746642E-00002	 0.82738140810476E-00002	 -.17992248137952E-00002	 0.46002794931897E+00002	 0.10353290659707E+00001	 0.23628272517496E+00000	 0.18760323758766E+00001	 0.82473053161019E-00002	 0.17530387302439E-00003
0.10593932420357E+00002	 0.83453358730702E-00002	 0.65757134566126E-00002	 0.83407355498827E-00001	 0.80689951098765E-00001	 0.56343006040014E+00001	 0.82194141629211E-00002	 0.83453358730702E-00002	 0.82598231072522E-00002	 -.16841096506396E-00002	 0.44662883189788E+00002	 0.10356172105123E+00001	 0.23580692030957E+00000	 0.18753700882121E+00001	 0.82366410389288E-00002	 0.17343658041039E-00003
0.10625162046478E+00002	 0.83381596049342E-00002	 0.67540371183256E-00002	 0.83065677672700E-00001	 0.80450165509329E-00001	 0.56279090547944E+00001	 0.82130685941719E-00002	 0.83381596049342E-00002	 0.82531869218729E-00002	 -.14991498035473E-00002	 0.42000081470849E+00002	 0.10359047544451E+00001	 0.23532343370023E+00000	 0.18747110293460E+00001	 0.82330531615906E-00002	 0.17244584759648E-00003
0.10656351619061E+00002	 0.83374822047682E-00002	 0.69960881206388E-00002	 0.82717299903334E-00001	 0.80204198250991E-00001	 0.56274075750291E+00001	 0.82133343084934E-00002	 0.83374822047682E-00002	 0.82531081921312E-00002	 -.12570200714924E-00002	 0.40571365792351E+00002	 0.10361910348279E+00001	 0.23482944151495E+00000	 0.18740538545615E+00001	 0.82368501659118E-00002	 0.17133210026877E-00003
0.10687419950863E+00002	 0.83389694282530E-00002	 0.72529617703999E-00002	 0.82362807657066E-00001	 0.79951593700045E-00001	 0.56308468925721E+00001	 0.82165497580850E-00002	 0.83389694282530E-00002	 0.82556936104639E-00002	 -.10027318400641E-00002	 0.39405597359182E+00002	 0.10364743967422E+00001	 0.23432571015158E+00000	 0.18733999179441E+00001	 0.82448366652530E-00002	 0.16920722957408E-00003
0.10718542119949E+00002	 0.83401251169676E-00002	 0.74800930653523E-00002	 0.82001483451419E-00001	 0.79691221947734E-00001	 0.56361503254800E+00001	 0.82201326758532E-00002	 0.83401251169676E-00002	 0.82584144595014E-00002	 -.77832139414912E-00003	 0.36466992880126E+00002	 0.10367561762355E+00001	 0.23381115378501E+00000	 0.18727452895993E+00001	 0.82541456978555E-00002	 0.16615176654251E-00003
0.10749855024466E+00002	 0.83419854409377E-00002	 0.76597204346749E-00002	 0.81634491415697E-00001	 0.79423091247066E-00001	 0.56430297710795E+00001	 0.82246047000084E-00002	 0.83419854409377E-00002	 0.82619821372839E-00002	 -.60226170260894E-00003	 0.34770693906410E+00002	 0.10370378273378E+00001	 0.23328736416088E+00000	 0.18720871151742E+00001	 0.82647619632585E-00002	 0.16282344515680E-00003
0.10781329000808E+00002	 0.83469796866526E-00002	 0.77948317737187E-00002	 0.81265956649206E-00001	 0.79148756590376E-00001	 0.56524009942540E+00001	 0.82319066417999E-00002	 0.83469796866526E-00002	 0.82684959674754E-00002	 -.47366419375675E-00003	 0.33570459266692E+00002	 0.10373195877750E+00001	 0.23276018652855E+00000	 0.18714258484448E+00001	 0.82782459428782E-00002	 0.15989096418219E-00003
0.10813053845514E+00002	 0.83567753820349E-00002	 0.79030563740273E-00002	 0.80898794445060E-00001	 0.78868637280465E-00001	 0.56652682239995E+00001	 0.82435655392259E-00002	 0.83567753820349E-00002	 0.82795294628578E-00002	 -.37647308883044E-00003	 0.32799888365031E+00002	 0.10376026414241E+00001	 0.23223378227562E+00000	 0.18707597280587E+00001	 0.82961426535553E-00002	 0.15754968415796E-00003
0.10845030366620E+00002	 0.83721806617709E-00002	 0.80066019841888E-00002	 0.80535543808841E-00001	 0.78583235405096E-00001	 0.56822014665417E+00001	 0.82604518909924E-00002	 0.83721806617709E-00002	 0.82959333591587E-00002	 -.28933137496990E-00003	 0.33770744085475E+00002	 0.10378873589659E+00001	 0.23171180923558E+00000	 0.18700886648951E+00001	 0.83194618415122E-00002	 0.15572519111462E-00003
0.10877037891509E+00002	 0.83939430854678E-00002	 0.81169282959440E-00002	 0.80179459957268E-00001	 0.78294443329617E-00001	 0.57036218118012E+00001	 0.82833628436458E-00002	 0.83939430854678E-00002	 0.83184780971981E-00002	 -.20154980125410E-00003	 0.34340011910936E+00002	 0.10381721263741E+00001	 0.23119899070897E+00000	 0.18694170861218E+00001	 0.83489990887513E-00002	 0.15436350268175E-00003
0.10908948522030E+00002	 0.84224928529043E-00002	 0.82230705574103E-00002	 0.79831605082726E-00001	 0.78003178760385E-00001	 0.57301115202323E+00001	 0.83129031229941E-00002	 0.84224928529043E-00002	 0.83476988796476E-00002	 -.12462832223733E-00003	 0.34377863984267E+00002	 0.10384563592915E+00001	 0.23069692250906E+00000	 0.18687470596594E+00001	 0.83855596357799E-00002	 0.15321207531379E-00003
0.10940843779400E+00002	 0.84578781874355E-00002	 0.82917432845102E-00002	 0.79490905129872E-00001	 0.77708912877891E-00001	 0.57622117031252E+00001	 0.83492760580894E-00002	 0.84578781874355E-00002	 0.83837433959886E-00002	 -.92000111478431E-00004	 0.33894944083599E+00002	 0.10387418151018E+00001	 0.23020411975733E+00000	 0.18680755761588E+00001	 0.84297091695344E-00002	 0.15204589578206E-00003
0.10972657484488E+00002	 0.84996911209271E-00002	 0.82909491898405E-00002	 0.79159276838665E-00001	 0.77413648628091E-00001	 0.57995426044270E+00001	 0.83918637593818E-00002	 0.84996911209271E-00002	 0.84260635442627E-00002	 -.13511435442226E-00003	 0.32978736727822E+00002	 0.10390292160806E+00001	 0.22972342332853E+00000	 0.18674027989894E+00001	 0.84807429411094E-00002	 0.15117567727096E-00003
0.11000000000000E+00002	 0.85404623991759E-00002	 0.82319609656276E-00002	 0.78882692097353E-00001	 0.77160183170424E-00001	 0.58349758052409E+00001	 0.84327170049127E-00002	 0.85404623991759E-00002	 0.84668768638585E-00002	 -.23491589823088E-00003	 0.31929932335756E+00002	 0.10392792655503E+00001	 0.22932174209663E+00000	 0.18668217206510E+00001	 0.85289177348974E-00002	 0.15124063436644E-00003
0.11003183220569E+00002	 0.85453702418960E-00002	 0.82267833410887E-00002	 0.78851077776312E-00001	 0.77130756980561E-00001	 0.58391850830727E+00001	 0.84375845667737E-00002	 0.85453702418960E-00002	 0.84717564368243E-00002	 -.24497309573559E-00003	 0.31798369194387E+00002	 0.10393085881199E+00001	 0.22927578412080E+00000	 0.18667538910996E+00001	 0.85346215103391E-00002	 0.15131640385755E-00003
0.11035087728496E+00002	 0.85977945159140E-00002	 0.81292375661626E-00002	 0.78541555753631E-00001	 0.76837218517102E-00001	 0.58831605670041E+00001	 0.84890667559871E-00002	 0.85977945159140E-00002	 0.85235411520087E-00002	 -.39430358584611E-00003	 0.30330627401540E+00002	 0.10396050515786E+00001	 0.22882534206046E+00000	 0.18660720212413E+00001	 0.85941747238106E-00002	 0.15279269856021E-00003
0.11067133654044E+00002	 0.86541691189744E-00002	 0.80471891946339E-00002	 0.78244189048275E-00001	 0.76545077318039E-00001	 0.59292604939845E+00001	 0.85438167276936E-00002	 0.86541691189744E-00002	 0.85788295415721E-00002	 -.53164034693824E-00003	 0.28663240645123E+00002	 0.10399073224163E+00001	 0.22839175269447E+00000	 0.18653837285335E+00001	 0.86566559335513E-00002	 0.15514482923940E-00003
0.11099282956247E+00002	 0.87131361839869E-00002	 0.80163799593951E-00002	 0.77957581762520E-00001	 0.76253686352676E-00001	 0.59773502213770E+00001	 0.86012772988643E-00002	 0.87131361839869E-00002	 0.86367961009848E-00002	 -.62041614158972E-00003	 0.29876245453056E+00002	 0.10402144123709E+00001	 0.22797307116195E+00000	 0.18646898602021E+00001	 0.87221310695339E-00002	 0.15727472484471E-00003
0.11131401808523E+00002	 0.87724045325314E-00002	 0.80446766016261E-00002	 0.77679400830413E-00001	 0.75962468452447E-00001	 0.60265343504317E+00001	 0.86598646523560E-00002	 0.87724045325314E-00002	 0.86956129398986E-00002	 -.65093633827252E-00003	 0.30517132850997E+00002	 0.10405239741081E+00001	 0.22756596234999E+00000	 0.18639933201083E+00001	 0.87894736029721E-00002	 0.15824228470984E-00003
0.11163393717151E+00002	 0.88295541949682E-00002	 0.81259338344678E-00002	 0.77406389324510E-00001	 0.75670454228438E-00001	 0.60747442783111E+00001	 0.87171661651792E-00002	 0.88295541949682E-00002	 0.87528589027294E-00002	 -.62692506826154E-00003	 0.30557225559237E+00002	 0.10408340076717E+00001	 0.22716570944945E+00000	 0.18632962039370E+00001	 0.88559840897457E-00002	 0.15806003736955E-00003
0.11195352878706E+00002	 0.88827171306759E-00002	 0.82581075050551E-00002	 0.77133529075245E-00001	 0.75374908909786E-00001	 0.61198966309646E+00001	 0.87710114365649E-00002	 0.88827171306759E-00002	 0.88064669624833E-00002	 -.54835945742819E-00003	 0.30096523913095E+00002	 0.10411446807969E+00001	 0.22676497242041E+00000	 0.18625961996707E+00001	 0.89190158753712E-00002	 0.15715062677887E-00003
